Id,Label
1236096231127965696,UNINFORMATIVE
1252017633618083840,UNINFORMATIVE
1236109359202988032,UNINFORMATIVE
1245856075422650369,UNINFORMATIVE
1243168553827799040,UNINFORMATIVE
1241099263926571009,UNINFORMATIVE
1244882951310946304,UNINFORMATIVE
1236088399427223553,INFORMATIVE
1246352002940129281,UNINFORMATIVE
1236187744134737920,INFORMATIVE
1240303306855133186,UNINFORMATIVE
1236130379502964737,INFORMATIVE
1244889838110806016,INFORMATIVE
1249741795346583553,UNINFORMATIVE
1241442169585573889,INFORMATIVE
1236115932545601536,UNINFORMATIVE
1236393674814046208,UNINFORMATIVE
1245958638478516224,UNINFORMATIVE
1247209819406077952,INFORMATIVE
1241692364659470336,UNINFORMATIVE
1236131173526433794,INFORMATIVE
1245944427325071360,UNINFORMATIVE
1249709365935906818,UNINFORMATIVE
1247977856665190400,UNINFORMATIVE
1236139858374135809,UNINFORMATIVE
1246853468100444168,INFORMATIVE
1241173822834958346,UNINFORMATIVE
1250001061873582080,UNINFORMATIVE
1236381119215435776,UNINFORMATIVE
1245920576402624514,UNINFORMATIVE
1236090824515076097,UNINFORMATIVE
1242224495642976262,INFORMATIVE
1241184961509629954,INFORMATIVE
1236113405125279745,INFORMATIVE
1241179727269900288,UNINFORMATIVE
1245774314290343936,INFORMATIVE
1241183083799273472,UNINFORMATIVE
1242967294453731328,INFORMATIVE
1243208847596060673,UNINFORMATIVE
1245721542270619650,INFORMATIVE
1236121895004667905,INFORMATIVE
1241663066837864450,INFORMATIVE
1241805538729414657,INFORMATIVE
1246820375574515713,INFORMATIVE
1241666074799747072,UNINFORMATIVE
1251684299910320128,UNINFORMATIVE
1245846159484125184,UNINFORMATIVE
1245921237701931008,INFORMATIVE
1241149524543971329,INFORMATIVE
1246016057011134467,UNINFORMATIVE
1244558042789789696,UNINFORMATIVE
1242074456257744897,INFORMATIVE
1236101547869827072,UNINFORMATIVE
1245851532056297475,UNINFORMATIVE
1236103046729551873,INFORMATIVE
1249807164207706112,UNINFORMATIVE
1241552681073868806,INFORMATIVE
1240551710461812736,INFORMATIVE
1248710536423866368,INFORMATIVE
1242508810008354823,UNINFORMATIVE
1245952090523893762,UNINFORMATIVE
1241382291512774657,INFORMATIVE
1236133045968699392,INFORMATIVE
1247632022920515584,UNINFORMATIVE
1236159997349937153,INFORMATIVE
1236136465421053952,UNINFORMATIVE
1244908727901122563,INFORMATIVE
1246817929376776200,INFORMATIVE
1241415049031409664,UNINFORMATIVE
1252043195611045889,UNINFORMATIVE
1250999724271734784,INFORMATIVE
1236525540619759616,UNINFORMATIVE
1239819490319388673,INFORMATIVE
1243890548210974720,INFORMATIVE
1236094520598466560,INFORMATIVE
1245721202351636480,UNINFORMATIVE
1241749020701163521,INFORMATIVE
1241432275155214336,INFORMATIVE
1240805155915943936,UNINFORMATIVE
1244398969108774912,UNINFORMATIVE
1249546443318267904,UNINFORMATIVE
1244310478177722368,UNINFORMATIVE
1241117932656132102,INFORMATIVE
1244402740912099328,INFORMATIVE
1236098040253079552,UNINFORMATIVE
1246013079328116738,UNINFORMATIVE
1241078545302126594,UNINFORMATIVE
1245948365352792067,UNINFORMATIVE
1241177789845381120,UNINFORMATIVE
1243067702534713344,INFORMATIVE
1245794343031656453,UNINFORMATIVE
1238472610880655360,INFORMATIVE
1247361833712967680,UNINFORMATIVE
1236161711398219781,INFORMATIVE
1236096784721743873,INFORMATIVE
1241347068658094081,UNINFORMATIVE
1236690770712834048,UNINFORMATIVE
1241770440911192066,INFORMATIVE
1241017281481752576,INFORMATIVE
1247166174091030529,INFORMATIVE
1245905227968110592,UNINFORMATIVE
1243090078035042308,UNINFORMATIVE
1241737774534983680,INFORMATIVE
1236094860920156161,INFORMATIVE
1241760110294134789,INFORMATIVE
1236097940621602817,UNINFORMATIVE
1242460202873622531,INFORMATIVE
1236350993970978817,UNINFORMATIVE
1238532756533108737,INFORMATIVE
1242877372006830082,INFORMATIVE
1250549808386932736,INFORMATIVE
1245923913751769088,UNINFORMATIVE
1241051537159438341,INFORMATIVE
1241458993094103041,INFORMATIVE
1241520149930242048,UNINFORMATIVE
1246033929901088769,UNINFORMATIVE
1245713559537016832,UNINFORMATIVE
1245880054414000128,INFORMATIVE
1236117402997252096,INFORMATIVE
1241797050087309314,INFORMATIVE
1241118960201764865,INFORMATIVE
1241600903922229253,INFORMATIVE
1236090650526978048,INFORMATIVE
1244380233408622598,INFORMATIVE
1249946324298092544,UNINFORMATIVE
1241283462063099905,UNINFORMATIVE
1236108522812772353,INFORMATIVE
1247415970580357120,INFORMATIVE
1245766379413831681,UNINFORMATIVE
1241661032751181824,UNINFORMATIVE
1246515754805145600,INFORMATIVE
1246673624439767040,INFORMATIVE
1236136140643557379,INFORMATIVE
1235885701541003264,INFORMATIVE
1240782476999626752,INFORMATIVE
1241632459348832258,INFORMATIVE
1251057507893686272,UNINFORMATIVE
1249305712142016518,UNINFORMATIVE
1236150338882654208,UNINFORMATIVE
1245585145693753348,INFORMATIVE
1241203828982046720,INFORMATIVE
1250900212576485376,INFORMATIVE
1246014562567991296,UNINFORMATIVE
1241511589234094080,UNINFORMATIVE
1246745778602868736,INFORMATIVE
1241118578763370496,INFORMATIVE
1249184520311578624,UNINFORMATIVE
1241763830167998464,INFORMATIVE
1236079292242694145,UNINFORMATIVE
1241618661313581056,INFORMATIVE
1236174336878247938,INFORMATIVE
1239739215249920002,UNINFORMATIVE
1245726361442037760,INFORMATIVE
1245725959317336066,UNINFORMATIVE
1245930953010114562,UNINFORMATIVE
1236102980056694785,UNINFORMATIVE
1246609503447023617,INFORMATIVE
1239777260162273281,UNINFORMATIVE
1236154515864223746,INFORMATIVE
1236104532347760641,UNINFORMATIVE
1242947631069966337,INFORMATIVE
1235652112861847553,INFORMATIVE
1241198821201391620,INFORMATIVE
1241820043664674823,INFORMATIVE
1241709950805704704,UNINFORMATIVE
1237195025592676352,UNINFORMATIVE
1246020591884304384,UNINFORMATIVE
1252058502811447296,UNINFORMATIVE
1251094368615718912,UNINFORMATIVE
1236090436751708160,UNINFORMATIVE
1241447055794601991,INFORMATIVE
1240349171376246784,INFORMATIVE
1247739506565971968,UNINFORMATIVE
1236316851300372480,UNINFORMATIVE
1241729479422214144,INFORMATIVE
1245873813037797379,UNINFORMATIVE
1236133281277476864,INFORMATIVE
1251260601109819393,UNINFORMATIVE
1247268293188165639,INFORMATIVE
1245911225877266432,UNINFORMATIVE
1240932200368852992,INFORMATIVE
1236117041544744961,INFORMATIVE
1241581893566582784,INFORMATIVE
1237932270637506564,INFORMATIVE
1241577578630205440,INFORMATIVE
1241697733783588865,UNINFORMATIVE
1241809925719891969,INFORMATIVE
1242458844091027462,UNINFORMATIVE
1245978381520338944,INFORMATIVE
1244333281903931392,UNINFORMATIVE
1241549452512460800,INFORMATIVE
1245912962243727360,UNINFORMATIVE
1248474952837152771,UNINFORMATIVE
1236921829672939521,INFORMATIVE
1235938780038774786,UNINFORMATIVE
1243110857825017857,UNINFORMATIVE
1250990759697842176,INFORMATIVE
1241527146687787009,INFORMATIVE
1251680176913756163,UNINFORMATIVE
1248204139315822592,UNINFORMATIVE
1241096643417604096,INFORMATIVE
1240790223526801408,INFORMATIVE
1245791453198114817,UNINFORMATIVE
1241718001965174786,INFORMATIVE
1242395393616470016,UNINFORMATIVE
1236097968349962241,UNINFORMATIVE
1241798006191673344,INFORMATIVE
1246541985906819072,INFORMATIVE
1241578078343696385,UNINFORMATIVE
1236145893818142721,INFORMATIVE
1243994399685689344,UNINFORMATIVE
1241729110008672258,UNINFORMATIVE
1245850529680498690,INFORMATIVE
1245741729682161664,INFORMATIVE
1245832165314588674,UNINFORMATIVE
1236174799648382977,UNINFORMATIVE
1245909302889418752,UNINFORMATIVE
1240458059824001024,UNINFORMATIVE
1241636218862841856,INFORMATIVE
1246029693951803393,UNINFORMATIVE
1251193725667155969,UNINFORMATIVE
1246120764576800770,UNINFORMATIVE
1244524152750575616,INFORMATIVE
1244654146084646913,UNINFORMATIVE
1244255276582211584,INFORMATIVE
1241291019691442176,INFORMATIVE
1245873250804039680,UNINFORMATIVE
1241467742731079681,UNINFORMATIVE
1247019897407725569,INFORMATIVE
1241015322502746117,INFORMATIVE
1236744513353326593,INFORMATIVE
1245742094171373569,UNINFORMATIVE
1240610213377593345,UNINFORMATIVE
1241408552138240000,INFORMATIVE
1241439036801245184,INFORMATIVE
1236105585587781633,UNINFORMATIVE
1248481924479254529,INFORMATIVE
1246397894329917441,UNINFORMATIVE
1244623074051293184,INFORMATIVE
1245806389324386304,UNINFORMATIVE
1242136456208027648,UNINFORMATIVE
1244126341622042624,INFORMATIVE
1248038027928260609,UNINFORMATIVE
1244458524266160130,INFORMATIVE
1249440079233331202,UNINFORMATIVE
1238422354818146304,INFORMATIVE
1241671279658307590,UNINFORMATIVE
1241462083604054016,INFORMATIVE
1248750137054298112,UNINFORMATIVE
1241444548498333698,INFORMATIVE
1241193019518390274,UNINFORMATIVE
1236314884423499783,UNINFORMATIVE
1242799709913264129,UNINFORMATIVE
1247668148498817026,UNINFORMATIVE
1245090786011566080,INFORMATIVE
1249183545828007938,INFORMATIVE
1246522981175754754,INFORMATIVE
1247051981723537410,INFORMATIVE
1245833278965387266,INFORMATIVE
1243217580346703874,UNINFORMATIVE
1246574015919071232,INFORMATIVE
1242121998773432323,UNINFORMATIVE
1243278015796252676,INFORMATIVE
1241020029551783937,INFORMATIVE
1236116873068064768,UNINFORMATIVE
1245766878993223681,UNINFORMATIVE
1245767890625855489,UNINFORMATIVE
1236098003355791361,UNINFORMATIVE
1241251501214969857,UNINFORMATIVE
1236158763565871105,UNINFORMATIVE
1245655142508052480,UNINFORMATIVE
1241034780709289984,INFORMATIVE
1251841268319047680,INFORMATIVE
1244715312840400896,INFORMATIVE
1236185669992472576,UNINFORMATIVE
1240070087287033856,UNINFORMATIVE
1242373892334931968,UNINFORMATIVE
1240528892244283392,UNINFORMATIVE
1241837461568925698,UNINFORMATIVE
1241397059468414976,INFORMATIVE
1241837255792168964,INFORMATIVE
1247028279644524544,UNINFORMATIVE
1247282743937024007,INFORMATIVE
1236125854645673985,INFORMATIVE
1236636113327886338,UNINFORMATIVE
1241858882282098688,UNINFORMATIVE
1236164106916425730,INFORMATIVE
1245421154371653634,UNINFORMATIVE
1251682126547779587,INFORMATIVE
1247536871590121474,INFORMATIVE
1236091313663205377,UNINFORMATIVE
1241198142105608192,INFORMATIVE
1236110582459359232,INFORMATIVE
1248712496581672960,UNINFORMATIVE
1241856264784818180,UNINFORMATIVE
1245890350113271810,INFORMATIVE
1245608716591714305,UNINFORMATIVE
1243623991530545154,UNINFORMATIVE
1246031492737892353,UNINFORMATIVE
1241050916117196804,UNINFORMATIVE
1235689889208741888,UNINFORMATIVE
1241381801207255043,INFORMATIVE
1241633991838633984,INFORMATIVE
1245907534243921922,UNINFORMATIVE
1241037293185630214,INFORMATIVE
1250875230341361664,UNINFORMATIVE
1242012590953222144,UNINFORMATIVE
1245952416639418374,INFORMATIVE
1242010363857489921,INFORMATIVE
1236101035086753797,INFORMATIVE
1247304961085538304,INFORMATIVE
1241257146232320000,UNINFORMATIVE
1251750388904017923,UNINFORMATIVE
1240657108510507009,UNINFORMATIVE
1244582877850939392,UNINFORMATIVE
1247175309851492353,INFORMATIVE
1236115612977356801,INFORMATIVE
1245876139660369922,UNINFORMATIVE
1236159355046645766,UNINFORMATIVE
1236130570419212288,INFORMATIVE
1236429658771488768,UNINFORMATIVE
1236095363687186432,INFORMATIVE
1241068796217102336,UNINFORMATIVE
1241231712115257344,UNINFORMATIVE
1245703783772033024,INFORMATIVE
1246130063885697028,INFORMATIVE
1245740446002921473,INFORMATIVE
1248300517878632449,UNINFORMATIVE
1235853773198610434,UNINFORMATIVE
1236138099522052096,INFORMATIVE
1243651775095341057,INFORMATIVE
1245947284392538114,UNINFORMATIVE
1245698330325327878,INFORMATIVE
1236299488920297473,UNINFORMATIVE
1241310614804455427,INFORMATIVE
1236094451279204352,UNINFORMATIVE
1241155626853515264,UNINFORMATIVE
1246242250247585793,INFORMATIVE
1241350494393679873,UNINFORMATIVE
1245910190823591936,UNINFORMATIVE
1239523074610954240,INFORMATIVE
1236114295735431169,UNINFORMATIVE
1241485727386480641,UNINFORMATIVE
1241417587092643840,UNINFORMATIVE
1250867753516445696,INFORMATIVE
1241171590374539265,UNINFORMATIVE
1241812341924212737,UNINFORMATIVE
1241379036179369991,UNINFORMATIVE
1236250496991555584,UNINFORMATIVE
1241782595827961858,INFORMATIVE
1246898861911793667,INFORMATIVE
1241043757081833472,INFORMATIVE
1248980992045527040,UNINFORMATIVE
1236090451649646597,INFORMATIVE
1241343477193080833,INFORMATIVE
1236101670653829122,UNINFORMATIVE
1241059200278474753,INFORMATIVE
1247494773461725186,UNINFORMATIVE
1249341679670366208,UNINFORMATIVE
1245699588750815232,UNINFORMATIVE
1241668503054290944,UNINFORMATIVE
1243017873381040128,INFORMATIVE
1245932669348777984,UNINFORMATIVE
1236092009573539840,INFORMATIVE
1246676799544856577,INFORMATIVE
1245657658444500992,INFORMATIVE
1236079481032450049,UNINFORMATIVE
1241425827734175745,INFORMATIVE
1236700902762872833,UNINFORMATIVE
1247470114796113920,UNINFORMATIVE
1241815882084626446,INFORMATIVE
1244085646525755392,INFORMATIVE
1245698448273391622,UNINFORMATIVE
1250604057405779968,UNINFORMATIVE
1240436308398542849,UNINFORMATIVE
1242214588369731585,UNINFORMATIVE
1241644465485275137,INFORMATIVE
1247205374257758209,INFORMATIVE
1235559420358094849,UNINFORMATIVE
1245700225898917888,UNINFORMATIVE
1251662144543830020,UNINFORMATIVE
1243126496798969856,UNINFORMATIVE
1236122575429726209,UNINFORMATIVE
1241019676639051777,INFORMATIVE
1251655820640612352,INFORMATIVE
1241044876927602690,INFORMATIVE
1240825321273737216,UNINFORMATIVE
1236141328511242241,INFORMATIVE
1236100288077082624,UNINFORMATIVE
1241791869840916481,INFORMATIVE
1241424776289116160,INFORMATIVE
1245818389043523584,UNINFORMATIVE
1244790700526448645,INFORMATIVE
1240437461379092480,INFORMATIVE
1236094496217149440,UNINFORMATIVE
1246820239767228416,UNINFORMATIVE
1236093009038635008,UNINFORMATIVE
1242366770758983681,INFORMATIVE
1241256878287568896,INFORMATIVE
1246804708444065798,UNINFORMATIVE
1243002736536219648,INFORMATIVE
1245733630795812864,UNINFORMATIVE
1245821677365231623,INFORMATIVE
1248407033440657415,INFORMATIVE
1241210073390518272,INFORMATIVE
1236142091849338880,INFORMATIVE
1246917312990654465,INFORMATIVE
1245241466076762112,INFORMATIVE
1241809280220762120,INFORMATIVE
1245652319242317825,UNINFORMATIVE
1240562590813696001,INFORMATIVE
1247683600008400896,UNINFORMATIVE
1245957325988352003,UNINFORMATIVE
1241517388694200325,UNINFORMATIVE
1245804758188736513,UNINFORMATIVE
1251736514658283523,UNINFORMATIVE
1244041897448017921,INFORMATIVE
1241172505076699136,UNINFORMATIVE
1245939902904033281,UNINFORMATIVE
1241733266517917696,INFORMATIVE
1243895213229092869,INFORMATIVE
1244502607504142336,UNINFORMATIVE
1239170387872710657,INFORMATIVE
1236184456739852288,UNINFORMATIVE
1242113912188911616,UNINFORMATIVE
1246801065451720705,INFORMATIVE
1235443711137333248,UNINFORMATIVE
1247640794162331649,INFORMATIVE
1247169487343845378,UNINFORMATIVE
1245781532670910465,UNINFORMATIVE
1241543549792989185,UNINFORMATIVE
1243541226101538816,INFORMATIVE
1236108076664700928,UNINFORMATIVE
1241278920952954881,INFORMATIVE
1246381370613645312,INFORMATIVE
1246458720244183042,UNINFORMATIVE
1245926072891232257,UNINFORMATIVE
1236155823811956737,INFORMATIVE
1241229531861651456,INFORMATIVE
1241415509913952256,INFORMATIVE
1247466131436253191,INFORMATIVE
1241376553994510336,INFORMATIVE
1241258350014337025,UNINFORMATIVE
1244699617591255041,UNINFORMATIVE
1245745252532658180,INFORMATIVE
1236275788468666368,UNINFORMATIVE
1245727653388304387,UNINFORMATIVE
1238772232073154560,UNINFORMATIVE
1236058995049168896,UNINFORMATIVE
1241107052853751809,INFORMATIVE
1236079156724670464,UNINFORMATIVE
1244382322197069824,INFORMATIVE
1241458610896592899,INFORMATIVE
1250731630227935232,UNINFORMATIVE
1249622729415950337,INFORMATIVE
1236152917842788353,UNINFORMATIVE
1241743542394990592,INFORMATIVE
1247678043671261185,UNINFORMATIVE
1236134910508838912,INFORMATIVE
1239111667914379269,INFORMATIVE
1241655855705214978,INFORMATIVE
1237916688819109888,INFORMATIVE
1236080402193887232,UNINFORMATIVE
1241084991926341635,INFORMATIVE
1241830805351120897,INFORMATIVE
1245887360316911617,UNINFORMATIVE
1236129819403988992,UNINFORMATIVE
1241823972863418368,INFORMATIVE
1250420157811318787,INFORMATIVE
1245446714372378624,UNINFORMATIVE
1236169661961646080,UNINFORMATIVE
1236720139791413249,INFORMATIVE
1247602755134316545,INFORMATIVE
1236090436210421760,UNINFORMATIVE
1245923610675408896,UNINFORMATIVE
1243987906722705408,UNINFORMATIVE
1241855258202198017,UNINFORMATIVE
1236135575008223232,INFORMATIVE
1249504660047757314,UNINFORMATIVE
1242019138983342081,UNINFORMATIVE
1242842601763614720,UNINFORMATIVE
1250182950169313289,INFORMATIVE
1245922307882676226,UNINFORMATIVE
1245781192672186370,UNINFORMATIVE
1245623941265121287,INFORMATIVE
1241504656179617792,INFORMATIVE
1244619575997710337,UNINFORMATIVE
1247227629557755913,INFORMATIVE
1236088685935935489,INFORMATIVE
1244592243090096128,UNINFORMATIVE
1247154025293905921,INFORMATIVE
1244067052848943106,UNINFORMATIVE
1244638396947009543,INFORMATIVE
1245668359238082562,INFORMATIVE
1248720549443821568,UNINFORMATIVE
1245682195961970688,UNINFORMATIVE
1241180361012514817,INFORMATIVE
1241375337784770563,INFORMATIVE
1241458376279650304,INFORMATIVE
1247429610821877760,UNINFORMATIVE
1236158524637380609,INFORMATIVE
1241179295751553029,UNINFORMATIVE
1247101222017998849,INFORMATIVE
1245744314044616716,INFORMATIVE
1247283879490121730,UNINFORMATIVE
1236153679222321154,UNINFORMATIVE
1240799459199471617,UNINFORMATIVE
1236485774201126914,UNINFORMATIVE
1246097889480196097,UNINFORMATIVE
1245884689283313664,UNINFORMATIVE
1241402340319494145,INFORMATIVE
1243610725521727489,UNINFORMATIVE
1247660541033746434,INFORMATIVE
1243128716785377281,INFORMATIVE
1245679311169912835,UNINFORMATIVE
1245817578670272513,UNINFORMATIVE
1247142027827044357,UNINFORMATIVE
1236355927864832001,INFORMATIVE
1236153375319896067,INFORMATIVE
1245943475582926849,UNINFORMATIVE
1244747763650347011,INFORMATIVE
1248751474261147650,UNINFORMATIVE
1236390793960546304,INFORMATIVE
1236088631518953472,INFORMATIVE
1249974294102204417,INFORMATIVE
1241141870232629248,INFORMATIVE
1247045778050187270,INFORMATIVE
1245890360548737024,UNINFORMATIVE
1241429879394045953,UNINFORMATIVE
1236279407809085440,UNINFORMATIVE
1239046265230393345,UNINFORMATIVE
1241171901130485761,INFORMATIVE
1246318212695748608,INFORMATIVE
1241072207423401984,UNINFORMATIVE
1238778039497969664,INFORMATIVE
1241186644524482560,UNINFORMATIVE
1236134585077030913,INFORMATIVE
1241688697810104323,UNINFORMATIVE
1241049633100464129,INFORMATIVE
1251242896554065922,INFORMATIVE
1243127337157300225,INFORMATIVE
1241607764515999745,INFORMATIVE
1252050152992448512,INFORMATIVE
1242259354482618370,INFORMATIVE
1245672389154951168,UNINFORMATIVE
1246287955456638978,UNINFORMATIVE
1236236166325821440,UNINFORMATIVE
1235923148828217346,UNINFORMATIVE
1236512520321589248,UNINFORMATIVE
1248549977053372416,UNINFORMATIVE
1249045304613224450,UNINFORMATIVE
1245761841181200387,UNINFORMATIVE
1245668586074427392,INFORMATIVE
1241861118022254592,UNINFORMATIVE
1237394143350886402,INFORMATIVE
1241854817883926528,INFORMATIVE
1251644122730987521,UNINFORMATIVE
1240755268092194816,INFORMATIVE
1240186659217555456,UNINFORMATIVE
1241740942148800512,INFORMATIVE
1245920458286854148,UNINFORMATIVE
1236094064442740737,INFORMATIVE
1236137944076947461,INFORMATIVE
1246023300050026497,UNINFORMATIVE
1241198580456538115,INFORMATIVE
1236145537360986112,INFORMATIVE
1245770137543815169,UNINFORMATIVE
1245719868458049537,UNINFORMATIVE
1247159886640828417,INFORMATIVE
1248728100072013824,UNINFORMATIVE
1244481231779233792,INFORMATIVE
1235936647516172288,UNINFORMATIVE
1239077493132251142,INFORMATIVE
1247720912515989505,UNINFORMATIVE
1242021537084928000,INFORMATIVE
1241799507286929409,INFORMATIVE
1244699445951750149,INFORMATIVE
1241241476165558272,UNINFORMATIVE
1236130668142346241,INFORMATIVE
1247455547537805312,UNINFORMATIVE
1241185885980327943,INFORMATIVE
1244658277029498882,INFORMATIVE
1240237871438667776,UNINFORMATIVE
1247879712912916480,INFORMATIVE
1246013798772850689,UNINFORMATIVE
1246012240865697792,UNINFORMATIVE
1241187009298759680,UNINFORMATIVE
1250405322793136128,UNINFORMATIVE
1249943710370009089,INFORMATIVE
1246040091878920192,INFORMATIVE
1236582982787497985,UNINFORMATIVE
1249518669404573697,UNINFORMATIVE
1247591123314511872,UNINFORMATIVE
1235707335005343747,INFORMATIVE
1241190415707111426,UNINFORMATIVE
1236133362433224704,INFORMATIVE
1241227492482060288,UNINFORMATIVE
1238989466532012035,UNINFORMATIVE
1236117018790813698,INFORMATIVE
1248509230182731777,INFORMATIVE
1241628660366331905,INFORMATIVE
1245855932325564417,UNINFORMATIVE
1236434059439505409,UNINFORMATIVE
1250198266840522752,INFORMATIVE
1241173947963428865,UNINFORMATIVE
1243037641731276800,INFORMATIVE
1244076932414742530,UNINFORMATIVE
1239590313058021383,UNINFORMATIVE
1250672713577922560,UNINFORMATIVE
1241333737490538496,INFORMATIVE
1250726555724083200,UNINFORMATIVE
1241190443817275393,UNINFORMATIVE
1246034936924012544,UNINFORMATIVE
1243525468617420801,UNINFORMATIVE
1246888662006149120,INFORMATIVE
1241297084004868097,INFORMATIVE
1242773755975348224,UNINFORMATIVE
1244770123975659525,INFORMATIVE
1236157022472744960,INFORMATIVE
1236259407245312000,UNINFORMATIVE
1245727120934031361,INFORMATIVE
1237966236866072577,UNINFORMATIVE
1243139445374795777,UNINFORMATIVE
1244284955276034050,INFORMATIVE
1246130960581537792,INFORMATIVE
1236097437351231494,UNINFORMATIVE
1247660254101475336,UNINFORMATIVE
1240786801540788224,UNINFORMATIVE
1236094069337714688,UNINFORMATIVE
1236438417250148354,UNINFORMATIVE
1241232488707416064,INFORMATIVE
1236104230995451906,INFORMATIVE
1241259587942125570,INFORMATIVE
1247117091762778115,INFORMATIVE
1241181505675649029,UNINFORMATIVE
1241019887151124481,INFORMATIVE
1244500967162286080,UNINFORMATIVE
1238006808284991489,INFORMATIVE
1236168157896691715,INFORMATIVE
1241819128501022720,INFORMATIVE
1236119184939118593,UNINFORMATIVE
1249774574197256192,UNINFORMATIVE
1241473106646106120,INFORMATIVE
1236677714280497153,INFORMATIVE
1236510244509024256,INFORMATIVE
1245894373243523072,UNINFORMATIVE
1236090432955781125,UNINFORMATIVE
1246151320362508289,INFORMATIVE
1236094256877645825,UNINFORMATIVE
1241076240204935174,UNINFORMATIVE
1241043173205475329,INFORMATIVE
1236101807186874370,UNINFORMATIVE
1241490567370092546,INFORMATIVE
1245919228391129088,INFORMATIVE
1244737835321737222,INFORMATIVE
1246590726881804288,UNINFORMATIVE
1247796268836872195,INFORMATIVE
1245706112264962053,UNINFORMATIVE
1245844872604667912,UNINFORMATIVE
1245855529974394881,UNINFORMATIVE
1236101980444979201,INFORMATIVE
1250937005938143232,UNINFORMATIVE
1241085993299718144,INFORMATIVE
1235826809221988353,UNINFORMATIVE
1250527846319050752,UNINFORMATIVE
1236122950308257792,INFORMATIVE
1241294254372261888,INFORMATIVE
1236123794168635392,UNINFORMATIVE
1246036355282542592,UNINFORMATIVE
1241518656426774532,INFORMATIVE
1237517294168731648,INFORMATIVE
1251442847896809472,INFORMATIVE
1236108231698718720,INFORMATIVE
1245783295863844864,UNINFORMATIVE
1242792740817006597,INFORMATIVE
1242404150786297856,UNINFORMATIVE
1241105342005760000,INFORMATIVE
1246776025624829952,UNINFORMATIVE
1241469763827580930,INFORMATIVE
1236332259105480704,UNINFORMATIVE
1235404551865290752,INFORMATIVE
1235596158816464902,UNINFORMATIVE
1245959994023071745,UNINFORMATIVE
1245853008652431362,UNINFORMATIVE
1236106522620497920,INFORMATIVE
1241468630673641473,UNINFORMATIVE
1247119727341772801,UNINFORMATIVE
1252028049492713474,UNINFORMATIVE
1241744964318572544,UNINFORMATIVE
1241842393520975872,UNINFORMATIVE
1250511747074719749,UNINFORMATIVE
1247002765890433024,INFORMATIVE
1245667355750879232,UNINFORMATIVE
1246293418797436928,UNINFORMATIVE
1247605957934206980,INFORMATIVE
1241789830893273088,INFORMATIVE
1251264236656881664,UNINFORMATIVE
1237078353917751298,UNINFORMATIVE
1241050413085925376,INFORMATIVE
1241651175730155520,UNINFORMATIVE
1236646069934542848,UNINFORMATIVE
1241837336347975686,UNINFORMATIVE
1240695003959058432,INFORMATIVE
1246322597148557312,INFORMATIVE
1236512520321589248,UNINFORMATIVE
1246083099882131456,INFORMATIVE
1236104825848442882,INFORMATIVE
1247068120059019264,INFORMATIVE
1236146294189699073,INFORMATIVE
1247659537454321667,UNINFORMATIVE
1245705239795245064,INFORMATIVE
1236422136736157696,UNINFORMATIVE
1241707748213080064,UNINFORMATIVE
1236130075835277312,INFORMATIVE
1246905947475390468,UNINFORMATIVE
1246034818871316482,INFORMATIVE
1241285245070184449,UNINFORMATIVE
1246737428318060545,INFORMATIVE
1241831485293965312,INFORMATIVE
1244427042700931072,INFORMATIVE
1242225845567135750,INFORMATIVE
1241193070869217280,UNINFORMATIVE
1245084344865230850,UNINFORMATIVE
1241707711361732608,UNINFORMATIVE
1241158080940986374,INFORMATIVE
1245744825686798336,INFORMATIVE
1245371381228986368,UNINFORMATIVE
1236134487605628929,UNINFORMATIVE
1236140838188658688,UNINFORMATIVE
1245783601821691907,UNINFORMATIVE
1250591142015451137,INFORMATIVE
1248950436830347264,UNINFORMATIVE
1241177369592774656,UNINFORMATIVE
1251615053842964492,UNINFORMATIVE
1244559392822964225,INFORMATIVE
1241488256165765120,INFORMATIVE
1241353043922358273,INFORMATIVE
1236148466708930560,UNINFORMATIVE
1241795707264262144,INFORMATIVE
1240282344445050880,UNINFORMATIVE
1241967213692825601,UNINFORMATIVE
1251587044234661888,INFORMATIVE
1241623543797989376,INFORMATIVE
1242447414587514880,INFORMATIVE
1242083290015838209,UNINFORMATIVE
1241395893817028608,INFORMATIVE
1245015384689868805,INFORMATIVE
1246827810536198146,UNINFORMATIVE
1245900625872736256,UNINFORMATIVE
1236091980683280384,UNINFORMATIVE
1247155986030194689,UNINFORMATIVE
1241682876938125312,UNINFORMATIVE
1246980014651949056,UNINFORMATIVE
1244708474677678080,UNINFORMATIVE
1248865112284377088,UNINFORMATIVE
1241795366124695554,INFORMATIVE
1241794083754061824,INFORMATIVE
1250768027861291008,INFORMATIVE
1236156578106970113,INFORMATIVE
1247351377975746563,UNINFORMATIVE
1241145808914972673,INFORMATIVE
1240284339834892293,UNINFORMATIVE
1246097615462203395,INFORMATIVE
1236092335210950656,INFORMATIVE
1241834982936633344,UNINFORMATIVE
1243525073132122113,UNINFORMATIVE
1243117840116469760,UNINFORMATIVE
1244178421606805505,UNINFORMATIVE
1245915035538505728,INFORMATIVE
1245688915815735297,UNINFORMATIVE
1252097382134607872,INFORMATIVE
1246028855674114048,UNINFORMATIVE
1236094412549050368,UNINFORMATIVE
1241819548384362497,INFORMATIVE
1241347596477771777,INFORMATIVE
